Auto_id,post_id,eps,title,metadata,genres,year,image,quality,movie_type,url
1943,47812,12,The Gifted – Season 1,TMDb: 7.3|2017|45 min,Action|Action & Adventure|Adventure|Drama|Family|Sci-Fi & Fantasy,2017,https://image.tmdb.org/t/p/w185/nshCqszjTNuqhrB53vrSqWO18sE.jpg,,series,https://yomovies.date/series/the-gifted-season-1/
1942,48150,10,Snowfall – Season 2,TMDb: 7.5|2018|42 min,Crime|Drama,2018,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2urnaBtljmz6pMixQlYbuwfD6ak.jpg,,series,https://yomovies.date/series/snowfall-season-2/
1941,48781,13,Marvel’s Daredevil – Season 1,TMDb: 7.8|2015|52 min,Action|Crime,2015,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wVadC1BT2w3hDh5Vq0J0LFFTrLP.jpg,,series,https://yomovies.date/series/marvels-daredevil-season-1/
1940,48782,13,Marvel’s Daredevil – Season 2,TMDb: 7.9|2015|52 min,Action|Crime,2015,https://image.tmdb.org/t/p/w185/QWbPaDxiB6LW2LjASknzYBvjMj.jpg,,series,https://yomovies.date/series/marvels-daredevil-season-2/
1939,48913,10,Maniac – Season 1,TMDb: 8.5|2018|45 min,Comedy|Drama|Sci-fi|Science Fiction,2018,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5YyF6cA3Z3j6aF2hoMxXiHpnWtm.jpg,,series,https://yomovies.date/series/maniac-season-1/
1938,49031,8,Atypical – Season 1,TMDb: 7.6|2017|33 min,Comedy|Drama,2017,https://image.tmdb.org/t/p/w600_and_h900_bestv2/w5rPpdoWk3MM8ZId93FOKFzT4mm.jpg,,series,https://yomovies.date/series/atypical-season-1/
1937,49032,10,Atypical – Season 2,TMDb: 7.6|2017|33 min,Drama,2017,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rQPTm1n6u2aKWN0mon2Pt5WvCq8.jpg,,series,https://yomovies.date/series/atypical-season-2/
1936,49033,13,Outlander – Season 3,TMDb: 7.8|2018|60 min,Adventure|Drama|Fantasy|Romance|Science Fiction,2018,https://image.tmdb.org/t/p/w185/70PRIpG1phOyphejeLwi0K8zdJo.jpg,,series,https://yomovies.date/series/outlander-season-3/
1935,48442,13,Outlander – Season 2,TMDb: 7.8|2014|60 min,Adventure|Drama|Fantasy|Romance|Science Fiction,2014,https://image.tmdb.org/t/p/w185/70PRIpG1phOyphejeLwi0K8zdJo.jpg,,series,https://yomovies.date/series/outlander-season-2/
1934,48422,16,Outlander – Season 1,TMDb: 7.8|2014|60 min,Adventure|Drama|Fantasy|Romance|Science Fiction,2014,https://image.tmdb.org/t/p/w185/70PRIpG1phOyphejeLwi0K8zdJo.jpg,,series,https://yomovies.date/series/outlander-season-1/
1933,49030,8,McMafia – Season 1,TMDb: 7.3|2018|55 min,Crime|Drama|Thriller,2018,https://image.tmdb.org/t/p/w185/jdt7RFfVCGWrNnrxeQ0Us9kGhJu.jpg,,series,https://yomovies.date/series/mcmafia-season-1/
1932,31599,8,Into The Badlands – Season 3,TMDb: 7.5|2018|43 min,Action|Action & Adventure|Adventure|Drama,2018,https://image.tmdb.org/t/p/w185/jtceMKMxHSriLFUGAUfqHsW7uCo.jpg,,series,https://yomovies.date/series/into-the-badlands-season-3/
1931,49073,18,This Is Us – Season 2,TMDb: 8|2017|43 min,Comedy|Drama,2017,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qgsH3yeW60xirqOelH0NxVUhmt1.jpg,,series,https://yomovies.date/series/this-is-us-season-2/
1930,49055,18,This Is Us – Season 1,TMDb: 8|2016|43 min,Comedy|Drama,2016,https://image.tmdb.org/t/p/w185/7ZmbGXdpwC3bGKLhfa13R2enhAP.jpg,,series,https://yomovies.date/series/this-is-us-season-1/
1929,49933,16,Manifest – Season 1,TMDb: 6.4|2018|42 min,Drama|Mystery,2018,https://image.tmdb.org/t/p/w185/moaCMoZYVifaQnNJGDr3M6rBglB.jpg,,series,https://yomovies.date/series/manifest-season-1/
1928,49458,6,Peaky Blinders – Season 4,"TMDb: 8.6|2018|60,58 min",Crime|Drama,2018,https://m.media-amazon.com/images/M/MV5BMTkzNjEzMDEzMF5BMl5BanBnXkFtZTgwMDI0MjE4MjE@._V1_FMjpg_UY720_.jpg,,series,https://yomovies.date/series/peaky-blinders-season-4/
1927,50004,23,Single Parents – Season 1,TMDb: 7.5|2018|22 min,Comedy|Drama,2018,https://image.tmdb.org/t/p/w185/qL2MIOtTNLEKXGFZ0oKBqwbujIi.jpg,,series,https://yomovies.date/series/single-parents-season-1/
1926,50000,20,Magnum P.I. – Season 1,TMDb: 8|2018|60 min,Action|Adventure|Crime|Drama,2018,https://image.tmdb.org/t/p/w185/son6AuCmsoPWmRgPP6fKQacV9wt.jpg,,series,https://yomovies.date/series/magnum-p-i-season-1/
1925,50001,22,New Amsterdam – Season 1,TMDb: 8.2|2018|43 min,Drama,2018,https://image.tmdb.org/t/p/w185/vXDupgsWKkFizWp8yPDCmAbMV4l.jpg,,series,https://yomovies.date/series/new-amsterdam-season-1/
1924,50002,8,Killing Eve – Season 1,TMDb: 8.8|2018|43 min,Crime|Drama|Thriller,2018,https://image.tmdb.org/t/p/w185/9KsRf6N5oLNfxCrCydiFfYQE4wK.jpg,,series,https://yomovies.date/series/killing-eve-season-1/
1923,50725,10,Ash vs. Evil Dead – Season 1,"TMDb: 7.6|2015|43,30 min",Action|Adventure|Comedy|Sci-Fi & Fantasy,2015,https://image.tmdb.org/t/p/w185/zsX1atjvymc4CKu72jE400QJGzL.jpg,,series,https://yomovies.date/series/ash-vs-evil-dead-season-1/
1922,49803,10,Ash vs. Evil Dead – Season 2,"TMDb: 7.7|2016|43,30 min",Action|Comedy|Fantasy|Horror,2016,https://image.tmdb.org/t/p/w185/iLnsvX2N3sllnQwNbYEMBpor1zl.jpg,,series,https://yomovies.date/series/ash-vs-evil-dead-season-2/
1921,49819,10,Ash vs. Evil Dead – Season 3,"TMDb: 7.7|2018|43,30 min",Action|Comedy|Fantasy|Horror,2018,https://image.tmdb.org/t/p/w185/iLnsvX2N3sllnQwNbYEMBpor1zl.jpg,,series,https://yomovies.date/series/ash-vs-evil-dead-season-3/
1920,50726,10,Big Mouth – Season 1,TMDb: 7.3|2017|27 min,Adventure|Animation|Comedy,2017,https://image.tmdb.org/t/p/w185/1Zio9w1tAd3r5Gu4d9AzTSx2hnT.jpg,,series,https://yomovies.date/series/big-mouth-season-1/
1919,50727,10,Big Mouth – Season 2,TMDb: 7.3|2017|27 min,Animation|Comedy,2017,https://image.tmdb.org/t/p/w185/1Zio9w1tAd3r5Gu4d9AzTSx2hnT.jpg,,series,https://yomovies.date/series/big-mouth-season-2/
1918,50058,10,The Haunting of Hill House – Season 1,TMDb: 7.5|2018|58 min,Drama|Horror|Mystery,2018,https://image.tmdb.org/t/p/w185/38PkhBGRQtmVx2drvPik3F42qHO.jpg,,series,https://yomovies.date/series/the-haunting-of-hill-house-season-1/
1917,50070,11,Titans – Season 1,TMDb: 8|2018|43 min,Action|Adventure|Drama|Sci-Fi & Fantasy,2018,https://image.tmdb.org/t/p/w185/eeHI5iBSCOxj4HGSOmFM6azBmwb.jpg,,series,https://yomovies.date/series/titans-season-1/
1916,59404,,LUPIN III SERIES 1,TMDb: 8.4|1971|25 min,Action & Adventure|Adventure|Animation|Comedy|Sci-Fi & Fantasy,1971,https://image.tmdb.org/t/p/w185/uknPx55lTfBVulvQYGMbqfqB7tM.jpg,,series,https://yomovies.date/series/lupin-iii-series-1/
1915,59590,,LUPIN III SERIES 3,TMDb: 8.4|1984|25 min,Action & Adventure|Adventure|Animation|Comedy|Sci-Fi & Fantasy,1984,https://image.tmdb.org/t/p/w185/uknPx55lTfBVulvQYGMbqfqB7tM.jpg,,series,https://yomovies.date/series/lupin-iii-series-3/
1914,55198,23,Blindspot – Season 1,TMDb: 7.3|2015|43 min,Action|Adventure|Crime|Drama,2015,https://image.tmdb.org/t/p/w185/4AeYzamQmd9Fa6hawDmYKbdvBSe.jpg,,series,https://yomovies.date/series/blindspot-season-1/
1913,55199,22,Blindspot – Season 2,TMDb: 6.3|2016|43 min,Action|Crime|Drama,2016,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fx3SId5m3j77BOM4YJ0veJwsraq.jpg,,series,https://yomovies.date/series/blindspot-season-2/
1912,55200,22,Blindspot – Season 3,TMDb: 6.3|2017|43 min,Action|Crime|Drama,2017,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AuSdjKOaWH91oeCYhTUwbnqQkg4.jpg,,series,https://yomovies.date/series/blindspot-season-3/
1911,55197,5,Blindspot – Season 4,TMDb: 7.1|2018|43 min,Action|Crime|Drama,2018,https://image.tmdb.org/t/p/w185/4AeYzamQmd9Fa6hawDmYKbdvBSe.jpg,,series,https://yomovies.date/series/blindspot-season-4/
1910,55203,18,Empire – Season 5,TMDb: 6.8|2018|43 min,Drama|Music,2018,https://image.tmdb.org/t/p/w185/gTrzYR6gWMhQ8yINW9JCLeoJHvf.jpg,,series,https://yomovies.date/series/empire-season-5/
1909,55204,10,American Horror Story – Season 8,TMDb: 6.9|2018|43 min,Drama|Horror|Mystery|Sci-Fi & Fantasy|Thriller,2018,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gwSzP1cJL2HsBmGStN2vOg3d4Qd.jpg,,series,https://yomovies.date/series/american-horror-story-season-8/
1908,55594,13,El Chapo – Season 3,TMDb: 7|2018|55 min,Crime|Drama,2018,https://image.tmdb.org/t/p/w185/2ClXk4PoOGmkk676y4q6T26GJOb.jpg,,series,https://yomovies.date/series/el-chapo-season-3/
1907,55700,8,House of Cards – Season 6,TMDb: 8.1|2018|50 min,Crime|Drama,2018,https://image.tmdb.org/t/p/w185/hKWxWjFwnMvkWQawbhvC0Y7ygQ8.jpg,,series,https://yomovies.date/series/house-of-cards-season-6/
1906,55871,15,Lethal Weapon – Season 3,TMDb: 7.4|2018|43 min,Action|Crime|Drama,2018,https://image.tmdb.org/t/p/w185/jbMZkxLHVDSKiZh0HppCthRW96k.jpg,,series,https://yomovies.date/series/lethal-weapon-season-3/
1905,55789,10,Homecoming – Season 1,TMDb: 8.7|2018|30 min,Comedy|Drama|Thriller,2018,https://image.tmdb.org/t/p/w185/dkCpPQbBBxEZQljGATEgrP0N9i8.jpg,,series,https://yomovies.date/series/homecoming-season-1/
1904,58386,,Mirzapur (2018) Hindi Season 1 WEB-DL All Episodes 1-9,TMDb: 9.0|2018|60 min,Crime|Drama|Thriller,2018,https://image.tmdb.org/t/p/w185/nUNg7IQVvRYSuc2DAWpqEV5HiU9.jpg,,series,https://yomovies.date/series/mirzapur-2018-hindi-season-1-web-dl-all-episodes-1-9/
1903,58515,22,Young Sheldon – Season 1,TMDb: 6.8|2017|22 min,Comedy|Drama,2017,https://image.tmdb.org/t/p/w185/CM2j0YTGKQdaIhFprZVAZWSTSe.jpg,,series,https://yomovies.date/series/young-sheldon-season-1/
1902,58443,10,Narcos: Mexico – Season 1,TMDb: 10|2018|50 min,Crime|Drama|Hollywood,2018,https://image.tmdb.org/t/p/w185/aXwMx8OvRFMfI1RmkbJm6Bq1jVg.jpg,,series,https://yomovies.date/series/narcos-mexico-season-1/
1901,58714,6,Snake City – Season 5,IMDb: N/A|2018|44 min,Documentary|Hollywood,2018,https://image.tmdb.org/t/p/w185/zSBg4xRtmOcyl6xBZCuUs53hl5O.jpg,,series,https://yomovies.date/series/snake-city-season-5/
1900,58701,10,Norm Macdonald Has a Show – Season 1,TMDb: 8|2018|36 min,Drama|Reality,2018,https://image.tmdb.org/t/p/w185/hyJuNjPDFeJDLVZJ7RLCUtRSmH8.jpg,,series,https://yomovies.date/series/norm-macdonald-has-a-show-season-1/
1899,58692,8,BTS: Burn the Stage – Season 1,TMDb: 10|2018|25 min,Documentary,2018,https://image.tmdb.org/t/p/w185/87TfrCj645B3SMwn9SCvswFJyJT.jpg,,series,https://yomovies.date/series/bts-burn-the-stage-season-1/
1898,59425,80,LUPIN III SERIES 2,TMDb: 8.4|1977|25 min,Adventure|Animation|Comedy|Sci-Fi & Fantasy,1977,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sGN9eHc5QJarWlDOSznQPcsHixm.jpg,,series,https://yomovies.date/series/lupin-iii-series-2/
1897,59592,13,Black Lightning – Season 1,TMDb: 6|2018|45 min,Action|Adventure|Drama|Sci-Fi & Fantasy,2018,https://image.tmdb.org/t/p/w600_and_h900_bestv2/95nmr01SjhjCs0Aa3ZWEfSpZ9oX.jpg,,series,https://yomovies.date/series/black-lightning-season-1/
1896,59591,6,Black Lightning – Season 2,TMDb: 6|2018|45 min,Action|Adventure|Drama|Sci-Fi & Fantasy,2018,https://image.tmdb.org/t/p/w185/tM3i08Xs5I1bg5DB6sa9H0Zpt9e.jpg,,series,https://yomovies.date/series/black-lightning-season-2/
1895,61122,22,Queer as Folk – Season 1,TMDb: 7.7|2000|45 min,Drama|Romance,2000,https://image.tmdb.org/t/p/w185/mmhL30PonbrrpEOQH5OdyUguyMg.jpg,,series,https://yomovies.date/series/queer-as-folk-season-1/
1894,61509,8,Elite – Season 1,"TMDb: 6.6|2018|50,55 min",Crime|Drama|Mystery|Thriller,2018,https://image.tmdb.org/t/p/w185/vZVQQDnJJcor139opW6sbRI7SDo.jpg,,series,https://yomovies.date/series/elite-season-1/
1893,62930,8,Charmed (2018) – Season 1,TMDb: 4.1|2018|45 min,Drama|Fantasy,2018,https://image.tmdb.org/t/p/w185/hYYOJzDWC178aIkQA2HhAwzMNRH.jpg,,series,https://yomovies.date/series/charmed-2018-season-1/
1892,65453,10,Travelers – Season 3,TMDb: 7.5|2018|45 min,Drama|Sci-fi|Sci-Fi & Fantasy,2018,https://image.tmdb.org/t/p/w185/aUVeyeyTrQrSFuUkqLCT8FtV7pp.jpg,,series,https://yomovies.date/series/travelers-season-3/
1891,65502,33,The Pink Panther Show Season 1,TMDb: 7.5|1964|90 min,Action|Adventure|Animation|Comedy|Drama|Family,1964,https://images-na.ssl-images-amazon.com/images/I/81nxKGGLfHL._SL1500_.jpg,,series,https://yomovies.date/series/the-pink-panther-show-season-1/
1890,66264,10,Naked Attraction – Season 2,TMDb: 9.1|2017|45 min,Drama|Erotic Movies|Hollywood|Reality,2017,https://imgs1cdn.adultempire.com/products/48/2721548h.jpg,18+,series,https://yomovies.date/series/naked-attraction-season-2/
1889,66265,4,Naked Attraction – Season 3,TMDb: 9.1|2018|60 min,Drama|Erotic Movies|Hollywood|Reality,2018,https://imgs1cdn.adultempire.com/products/22/1665922h.jpg,18+,series,https://yomovies.date/series/naked-attraction-season-3/
1888,66266,6,Naked Attraction – Season 4,TMDb: 7.2|20162018|45 min,Drama|Erotic Movies|Hollywood|Reality,2016|2018,https://m.media-amazon.com/images/M/MV5BMjQ4ZDA1Y2MtMmU4NC00MjUwLTlmN2MtYmM2NTRmMDRhOTIwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL50_.jpg,18+,series,https://yomovies.date/series/naked-attraction-season-4/
1887,66585,12,Ray Donovan – Season 6,TMDb: 7.4|2018|50 min,Crime|Drama,2018,https://image.tmdb.org/t/p/w185/cwJ6nLNvX62By0yoLYWFhRelPkF.jpg,,series,https://yomovies.date/series/ray-donovan-season-6/
1886,66586,10,Marvel’s Runaways – Season 1,TMDb: 7.3|2017|50 min,Action|Adventure|Crime|Drama|Sci-fi|Sci-Fi & Fantasy|Science Fiction,2017,https://image.tmdb.org/t/p/w185/1bPkaM849jtF2yG743bIhoYQviP.jpg,,series,https://yomovies.date/series/marvels-runaways-season-1/
1885,66518,13,Marvel’s Runaways – Season 2,TMDb: 7.3|2018|50 min,Action|Adventure|Crime|Drama|Sci-fi|Sci-Fi & Fantasy|Science Fiction,2018,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1bPkaM849jtF2yG743bIhoYQviP.jpg,,series,https://yomovies.date/series/marvels-runaways-season-2/
1884,66587,4,Watership Down – Season 1,TMDb: 5.7|2018|100 min,Action|Adventure|Animation,2018,https://image.tmdb.org/t/p/w185/apgCU29h7W6H88jM9yknuGWrNAw.jpg,,series,https://yomovies.date/series/watership-down-season-1/
1883,66588,8,The Marvelous Mrs. Maisel – Season 1,TMDb: 8.1|2017|57 min,Comedy|Drama,2017,https://image.tmdb.org/t/p/w185/cHh97iZj8EH0zpgSu8Nt7iZWagL.jpg,,series,https://yomovies.date/series/the-marvelous-mrs-maisel-season-1/
1882,66589,10,The Marvelous Mrs. Maisel – Season 2,TMDb: 8.1|2018|57 min,Comedy|Drama,2018,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6W77RdCuFAOAzIB61tvaktT6Vdh.jpg,,series,https://yomovies.date/series/the-marvelous-mrs-maisel-season-2/
1881,58397,,Mirzapur (2018) Season 1 All 9 Episodes,TMDb: 8.9|2018|60 min,Crime|Drama|Thriller,2018,https://image.tmdb.org/t/p/w185/nUNg7IQVvRYSuc2DAWpqEV5HiU9.jpg,,series,https://yomovies.date/series/mirzapur-2018-season-1-all-09-episodes/
1880,67925,11,The Chilling Adventures of Sabrina – Season 1,TMDb: 7.2|2018|60 min,Drama|Fantasy|Hollywood|Horror|Mystery|Sci-Fi & Fantasy,2018,https://image.tmdb.org/t/p/w185/yxMpoHO0CXP5o9gB7IfsciilQS4.jpg,,series,https://yomovies.date/series/the-chilling-adventures-of-sabrina-season-1/
1879,67939,6,Black Mirror – Season 4,TMDb: 8.3|2018|60 min,Drama|Hollywood|Science Fiction|Thriller,2018,https://image.tmdb.org/t/p/w185/pXeuSWSKgWUnhRFHZ4TjAUU8lbE.jpg,,series,https://yomovies.date/series/black-mirror-season-4/
1878,67946,4,Luther – Season 5,TMDb: 7.9|2018|60 min,Crime|Drama|Mystery,2018,https://image.tmdb.org/t/p/w185/hDxOMX8zzH1FiqKWVBzNaYGBkle.jpg,,series,https://yomovies.date/series/luther-season-5/
1877,67951,12,The Orville – Season 1,TMDb: 7.2|2017|42 min,Adventure|Comedy|Drama|Sci-Fi & Fantasy,2017,https://image.tmdb.org/t/p/w185/1q2gRQ8uN8D2ythPMzd5NvsHkVf.jpg,,series,https://yomovies.date/series/the-orville-season-1/
1876,67964,14,The Orville – Season 2,TMDb: 7.2|2018|42 min,Adventure|Comedy|Drama|Sci-fi|Sci-Fi & Fantasy|Science Fiction,2018,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tHNxWnb9YauPEOdQRK7cJr0ncAX.jpg,,series,https://yomovies.date/series/the-orville-season-2/
1875,67975,10,SMILF – Season 2,TMDb: 6.9|2018|30 min,Comedy|Drama,2018,https://image.tmdb.org/t/p/w185/yrHVP3NQgvMwGhjcA9W49P7uE4O.jpg,,series,https://yomovies.date/series/smilf-season-2/
1874,83688,11,Legion – Season 2,TMDb: 7.6|2018|50 min,Action|Adventure|Sci-fi|Sci-Fi & Fantasy|Science Fiction,2018,https://image.tmdb.org/t/p/w600_and_h900_bestv2/v1FEyJWGlg0uEusFMS4wZdcbdjM.jpg,,series,https://yomovies.date/series/legion-season-2/
1873,69038,8,Sex Education – Season 1,TMDb: 8.6|2019|45 min,Comedy|Drama|Hollywood,2019,https://image.tmdb.org/t/p/w185/4Bph0hhnDH6dpc0SZIV522bLm4P.jpg,,series,https://yomovies.date/series/sex-education-season-1/
1872,69049,12,Mysteries at the Museum – Season 1,TMDb: 9.3|2018|60 min,Adventure|Biography|Documentary,2018,https://image.tmdb.org/t/p/w185/zL99y4VbsbayIxF5riffF5xPUzh.jpg,,series,https://yomovies.date/series/mysteries-at-the-museum-season-1/
1871,69279,6,Patriot Act with Hasan Minhaj (2018) Season 1,TMDb: 8|2018|24 min,Comedy|Drama,2018,https://image.tmdb.org/t/p/w185/94czhCAMAv8ZDPCS76z6JtOFP7d.jpg,,series,https://yomovies.date/series/patriot-act-with-hasan-minhaj-2018-season-1/
1870,101600,23,Arrow – Season 1,TMDb: 6.7|2012|42 min,Action|Adventure|Crime|Drama|Mystery,2012,https://image.tmdb.org/t/p/w185/AlzF0mWXN1ORPUVYAHHRan2j7ji.jpg,,series,https://yomovies.date/series/arrow-season-1/
1869,101422,23,Arrow – Season 2,TMDb: 6.7|20122014|42 min,Action|Adventure|Crime|Drama|Mystery,2012|2014,https://image.tmdb.org/t/p/w185/e6v6RUzAW7xO6OBeLtfOhlCawz6.jpg,,series,https://yomovies.date/series/arrow-season-2/
1868,101450,23,Arrow – Season 3,TMDb: 6.7|20122014|42 min,Action|Adventure|Crime|Drama|Mystery,2012|2014,https://image.tmdb.org/t/p/w185/hiyzwzv9PZBIhHyGX0cxUDelYWk.jpg,,series,https://yomovies.date/series/arrow-season-3/
1867,101601,23,Arrow – Season 4,TMDb: 6.7|20122015|42 min,Action|Adventure|Crime|Drama|Mystery,2012|2015,https://image.tmdb.org/t/p/w185/gKG5QGz5Ngf8fgWpBsWtlg5L2SF.jpg,,series,https://yomovies.date/series/arrow-season-4/
1866,101602,23,Arrow – Season 5,TMDb: 6.7|20122016|42 min,Action|Adventure|Crime|Drama|Mystery,2012|2016,"https://m.media-amazon.com/images/M/MV5BMjIwYWMzNmQtODY5Zi00N2M5LTkzZWEtZGM1ZWJkNWY3NWI4XkEyXkFqcGdeQXVyNjQ0OTk1ODg@._V1_QL50_SY999_CR0,0,667,999_AL_.jpg",,series,https://yomovies.date/series/arrow-season-5/
1865,101603,23,Arrow – Season 6,TMDb: 6.7|20122017|42 min,Action|Adventure|Crime|Drama|Mystery,2012|2017,https://m.media-amazon.com/images/M/MV5BNzcxZWU0ODYtYWJhZS00NGU1LWJmZDctMjhmYzc4M2RjMTE0XkEyXkFqcGdeQXVyNjY5NTA3MTM@._V1_FMjpg_UX763_.jpg,,series,https://yomovies.date/series/arrow-season-6/
1864,73592,,Haq Se (2018) Season 1 Complete 720p,TMDb: 9|2018|25 min,Bollywood|Drama|Romance,2018,https://image.tmdb.org/t/p/w185/ltdxoV9eyuM87CSEfqnvJvv2gD3.jpg,,series,https://yomovies.date/series/haq-se-2018-season-1-complete-720p/
1863,75380,22,Modern Family – Season 10,TMDb: 7.6|20092018|25 min,Comedy|Romance,2009|2018,https://image.tmdb.org/t/p/w185/fu5vEUHgxkAPmX26ISQXqHmlPMq.jpg,,series,https://yomovies.date/series/modern-family-season-10/
1862,75381,13,One Day at a Time – Season 3,TMDb: 7.4|2019|30 min,Comedy|Drama,2019,https://image.tmdb.org/t/p/w185/m7A6iBgccX7E6pbHClrjxqy1Ee4.jpg,,series,https://yomovies.date/series/one-day-at-a-time-season-3/
1861,75379,15,Doom Patrol – Season 1,TMDb: 6.1|2019|60 min,Action|Adventure|Drama|Sci-Fi & Fantasy,2019,https://image.tmdb.org/t/p/w185/nVN7Dt0Xr78gnJepRsRLaLYklbY.jpg,,series,https://yomovies.date/series/doom-patrol-season-1/
1860,75389,18,Brooklyn Nine-Nine – Season 6,TMDb: 7.5|2019|21 min,Comedy|Crime,2019,https://image.tmdb.org/t/p/w185/kSvVRYB4WGGueigKOENClUSq8N2.jpg,,series,https://yomovies.date/series/brooklyn-nine-nine-season-6/
1859,75425,15,Criminal Minds – Season 14,TMDb: 7|2018|42 min,Crime|Drama|Mystery,2018,https://image.tmdb.org/t/p/w185/7TCwgX7oQKxcWYEhSPRmaHe6ULN.jpg,,series,https://yomovies.date/series/criminal-minds-season-14/
1858,75474,15,Blue Bloods – Season 9,TMDb: 6.8|2018|45 min,Crime|Drama,2018,https://image.tmdb.org/t/p/w185/4rwJFpCXGpReWG6oDheCoCrIMbm.jpg,,series,https://yomovies.date/series/blue-bloods-season-9/
1857,75490,15,God Friended Me – Season 1,TMDb: 7.7|2018|42 min,Comedy|Drama,2018,https://image.tmdb.org/t/p/w185/mQJ9UYP5BHEIsdxLlpNdwWGBLV.jpg,,series,https://yomovies.date/series/god-friended-me-season-1/
1856,75382,6,The Blacklist – Season 6,TMDb: 7|2019|43 min,Crime|Drama|Mystery,2019,https://image.tmdb.org/t/p/w185/bgbQCW4fE9b6wSOSC6Fb4FfVzsW.jpg,,series,https://yomovies.date/series/the-blacklist-season-6/
1855,75469,8,The Passage – Season 1,TMDb: 6.1|2019|44 min,Action & Adventure|Adventure|Animation|Drama|Sci-Fi & Fantasy,2019,https://image.tmdb.org/t/p/w185/aquYKS9cFzmULgV6mSnS2RPjxdp.jpg,,series,https://yomovies.date/series/the-passage-season-1/
1854,84979,10,Burden of Truth – Season 1,TMDb: 6.7|2018|45 min,Drama,2018,https://image.tmdb.org/t/p/w185/jEn8ProYt7tTtYyztlZ6WKHU0Ix.jpg,,series,https://yomovies.date/series/burden-of-truth-season-1/
1853,75411,10,The Umbrella Academy – Season 1,TMDb: 8.1|2019|60 min,Action & Adventure|Adventure|Crime|Sci-Fi & Fantasy,2019,https://image.tmdb.org/t/p/w185/uYHdIs5O8tiU5p6MvUPd2jElOH6.jpg,,series,https://yomovies.date/series/the-umbrella-academy-season-1/
1852,75695,16,Grey’s Anatomy – Season 15,TMDb: 6.3|2018|43 min,Drama|Romance,2018,https://image.tmdb.org/t/p/w185/mgOZSS2FFIGtfVeac1buBw3Cx5w.jpg,,series,https://yomovies.date/series/greys-anatomy-season-15/
1851,75696,12,Shadowhunters: The Mortal Instruments – Season 3,TMDb: 6.5|2018|42 min,Action & Adventure|Drama|Fantasy|Sci-Fi & Fantasy,2018,https://image.tmdb.org/t/p/w185/66YHvvVduC21xcMXPpBBF0ywyVZ.jpg,,series,https://yomovies.date/series/shadowhunters-the-mortal-instruments-season-3/
1850,75697,9,Project Blue Book – Season 1,TMDb: 6.6|2019|44 min,History|Mystery|Sci-Fi & Fantasy,2019,https://image.tmdb.org/t/p/w185/emWwNHwE97TchvNJO0Rx0ndDDFV.jpg,,series,https://yomovies.date/series/project-blue-book-season-1/
1849,75698,8,The Widow – Season 1,TMDb: 8|2019|45 min,Action & Adventure|Drama|Thriller,2019,https://image.tmdb.org/t/p/w185/r0zWn5GccoIUcilBo08X8MJgJ0.jpg,,series,https://yomovies.date/series/the-widow-season-1/
1848,82000,10,GLOW (2017) – Season 1,"TMDb: 7.6|2017|35,30 min",Comedy|Drama|Sport,2017,https://image.tmdb.org/t/p/w185/kq3ThsAeRNiS2VmFWQtvt3IJ1ab.jpg,,series,https://yomovies.date/series/glow-2017-season-1/
1847,77148,7,Tacoma FD – Season 1,TMDb: 9|2019|23 min,Comedy|Drama|Hollywood,2019,https://image.tmdb.org/t/p/w185/vLCZEH0pYRksSO4EWjfgRpErDOt.jpg,,series,https://yomovies.date/series/tacoma-fd-season-1/
